"","unu_key","year","variable","indicator","value"
"20297","0901","2003","Value","eu_exports",122431406
"20298","0901","2003","Value","eu_imports",57658854
"20299","0901","2003","Value","non_eu_exports",103953318
"20300","0901","2003","Value","non_eu_imports",95683038
"20301","0901","2003","Value","domestic_production",0
"20302","0901","2003","Value","total_imports",153341892
"20303","0901","2003","Value","total_exports",226384724
"20304","0901","2003","Value","apparent_consumption",-73042832
"20305","0901","2004","Mass","eu_exports",2323907
"20306","0901","2004","Mass","eu_imports",68218800
"20307","0901","2004","Mass","non_eu_exports",1292586
"20308","0901","2004","Mass","non_eu_imports",4601594
"20309","0901","2004","Mass","domestic_production",0
"20310","0901","2004","Mass","total_imports",72820394
"20311","0901","2004","Mass","total_exports",3616493
"20312","0901","2004","Mass","apparent_consumption",69203901
"20313","0901","2004","Units","eu_exports",7962581
"20314","0901","2004","Units","eu_imports",19867893
"20315","0901","2004","Units","non_eu_exports",5215996
"20316","0901","2004","Units","non_eu_imports",15851720
"20317","0901","2004","Units","domestic_production",0
"20318","0901","2004","Units","total_imports",35719613
"20319","0901","2004","Units","total_exports",13178577
"20320","0901","2004","Units","apparent_consumption",22541036
"20321","0901","2004","Value","eu_exports",136172419
"20322","0901","2004","Value","eu_imports",78619111
"20323","0901","2004","Value","non_eu_exports",102477769
"20324","0901","2004","Value","non_eu_imports",109505562
"20325","0901","2004","Value","domestic_production",0
"20326","0901","2004","Value","total_imports",188124673
"20327","0901","2004","Value","total_exports",238650188
"20328","0901","2004","Value","apparent_consumption",-50525515
"20329","0901","2005","Mass","eu_exports",3049199
"20330","0901","2005","Mass","eu_imports",78799310
"20331","0901","2005","Mass","non_eu_exports",1457872
"20332","0901","2005","Mass","non_eu_imports",4851572
"20333","0901","2005","Mass","domestic_production",0
"20334","0901","2005","Mass","total_imports",83650882
"20335","0901","2005","Mass","total_exports",4507071
"20336","0901","2005","Mass","apparent_consumption",79143811
"20337","0901","2005","Units","eu_exports",10195681
"20338","0901","2005","Units","eu_imports",22470756
"20339","0901","2005","Units","non_eu_exports",6113841
"20340","0901","2005","Units","non_eu_imports",18453732
"20341","0901","2005","Units","domestic_production",0
"20342","0901","2005","Units","total_imports",40924488
"20343","0901","2005","Units","total_exports",16309522
"20344","0901","2005","Units","apparent_consumption",24614966
"20345","0901","2005","Value","eu_exports",163786590
"20346","0901","2005","Value","eu_imports",95806320
"20347","0901","2005","Value","non_eu_exports",107998404
"20348","0901","2005","Value","non_eu_imports",109992462
"20349","0901","2005","Value","domestic_production",0
"20350","0901","2005","Value","total_imports",205798782
"20351","0901","2005","Value","total_exports",271784994
"20352","0901","2005","Value","apparent_consumption",-65986212
"20353","0901","2006","Mass","eu_exports",7308208
"20354","0901","2006","Mass","eu_imports",146144050
"20355","0901","2006","Mass","non_eu_exports",4652257
"20356","0901","2006","Mass","non_eu_imports",8533232
"20357","0901","2006","Mass","domestic_production",0
"20358","0901","2006","Mass","total_imports",154677282
"20359","0901","2006","Mass","total_exports",11960465
"20360","0901","2006","Mass","apparent_consumption",142716817
"20361","0901","2006","Units","eu_exports",24767192
"20362","0901","2006","Units","eu_imports",119564778
"20363","0901","2006","Units","non_eu_exports",25216133
"20364","0901","2006","Units","non_eu_imports",45654751
"20365","0901","2006","Units","domestic_production",0
"20366","0901","2006","Units","total_imports",165219529
"20367","0901","2006","Units","total_exports",49983325
"20368","0901","2006","Units","apparent_consumption",115236204
"20369","0901","2006","Value","eu_exports",359072470
"20370","0901","2006","Value","eu_imports",241556907
"20371","0901","2006","Value","non_eu_exports",287910687
"20372","0901","2006","Value","non_eu_imports",198872115
"20373","0901","2006","Value","domestic_production",0
"20374","0901","2006","Value","total_imports",440429022
"20375","0901","2006","Value","total_exports",646983157
"20376","0901","2006","Value","apparent_consumption",-206554135
"20377","0901","2007","Mass","eu_exports",9940005
"20378","0901","2007","Mass","eu_imports",275969668
"20379","0901","2007","Mass","non_eu_exports",6289440
"20380","0901","2007","Mass","non_eu_imports",15364516
"20381","0901","2007","Mass","domestic_production",0
"20382","0901","2007","Mass","total_imports",291334184
"20383","0901","2007","Mass","total_exports",16229445
"20384","0901","2007","Mass","apparent_consumption",275104739
"20385","0901","2007","Units","eu_exports",19957141
"20386","0901","2007","Units","eu_imports",51217851
"20387","0901","2007","Units","non_eu_exports",32125089
"20388","0901","2007","Units","non_eu_imports",48085397
"20389","0901","2007","Units","domestic_production",0
"20390","0901","2007","Units","total_imports",99303248
"20391","0901","2007","Units","total_exports",52082230
"20392","0901","2007","Units","apparent_consumption",47221018
"20393","0901","2007","Value","eu_exports",468775956
"20394","0901","2007","Value","eu_imports",377309667
"20395","0901","2007","Value","non_eu_exports",438420271
"20396","0901","2007","Value","non_eu_imports",279016290
"20397","0901","2007","Value","domestic_production",0
"20398","0901","2007","Value","total_imports",656325957
"20399","0901","2007","Value","total_exports",907196227
"20400","0901","2007","Value","apparent_consumption",-250870270
"20401","0901","2008","Mass","eu_exports",11605213
"20402","0901","2008","Mass","eu_imports",191369380
"20403","0901","2008","Mass","non_eu_exports",7524989
"20404","0901","2008","Mass","non_eu_imports",14777467
"20405","0901","2008","Mass","domestic_production",0
"20406","0901","2008","Mass","total_imports",206146847
"20407","0901","2008","Mass","total_exports",19130202
"20408","0901","2008","Mass","apparent_consumption",187016645
"20409","0901","2008","Units","eu_exports",19323631
"20410","0901","2008","Units","eu_imports",33905811
"20411","0901","2008","Units","non_eu_exports",33005015
"20412","0901","2008","Units","non_eu_imports",34919633
"20413","0901","2008","Units","domestic_production",54834446
"20414","0901","2008","Units","total_imports",68825444
"20415","0901","2008","Units","total_exports",52328646
"20416","0901","2008","Units","apparent_consumption",71331244
"20417","0901","2008","Value","eu_exports",524085500
"20418","0901","2008","Value","eu_imports",407175708
"20419","0901","2008","Value","non_eu_exports",552179110
"20420","0901","2008","Value","non_eu_imports",332030447
"20421","0901","2008","Value","domestic_production",5935967
"20422","0901","2008","Value","total_imports",739206155
"20423","0901","2008","Value","total_exports",1076264610
"20424","0901","2008","Value","apparent_consumption",-331122488
"20425","0901","2009","Mass","eu_exports",14526291
"20426","0901","2009","Mass","eu_imports",179914925
"20427","0901","2009","Mass","non_eu_exports",6883947
"20428","0901","2009","Mass","non_eu_imports",13337378
"20429","0901","2009","Mass","domestic_production",7261520
"20430","0901","2009","Mass","total_imports",193252303
"20431","0901","2009","Mass","total_exports",21410238
"20432","0901","2009","Mass","apparent_consumption",179103585
"20433","0901","2009","Units","eu_exports",18920355
"20434","0901","2009","Units","eu_imports",32489003
"20435","0901","2009","Units","non_eu_exports",37138721
"20436","0901","2009","Units","non_eu_imports",31770632
"20437","0901","2009","Units","domestic_production",54981047
"20438","0901","2009","Units","total_imports",64259635
"20439","0901","2009","Units","total_exports",56059076
"20440","0901","2009","Units","apparent_consumption",63181606
"20441","0901","2009","Value","eu_exports",557113517
"20442","0901","2009","Value","eu_imports",350883314
"20443","0901","2009","Value","non_eu_exports",731239965
"20444","0901","2009","Value","non_eu_imports",440941867
"20445","0901","2009","Value","domestic_production",6004664
"20446","0901","2009","Value","total_imports",791825181
"20447","0901","2009","Value","total_exports",1288353482
"20448","0901","2009","Value","apparent_consumption",-490523637
"20449","0901","2010","Mass","eu_exports",28301203
"20450","0901","2010","Mass","eu_imports",148920428
"20451","0901","2010","Mass","non_eu_exports",8608408
"20452","0901","2010","Mass","non_eu_imports",16005667
"20453","0901","2010","Mass","domestic_production",6304846
"20454","0901","2010","Mass","total_imports",164926095
"20455","0901","2010","Mass","total_exports",36909611
"20456","0901","2010","Mass","apparent_consumption",134321330
"20457","0901","2010","Units","eu_exports",21934254
"20458","0901","2010","Units","eu_imports",30057933
"20459","0901","2010","Units","non_eu_exports",79389964
"20460","0901","2010","Units","non_eu_imports",39264170
"20461","0901","2010","Units","domestic_production",52406563
"20462","0901","2010","Units","total_imports",69322103
"20463","0901","2010","Units","total_exports",101324218
"20464","0901","2010","Units","apparent_consumption",20404448
"20465","0901","2010","Value","eu_exports",689836548
"20466","0901","2010","Value","eu_imports",387841444
"20467","0901","2010","Value","non_eu_exports",831806556
"20468","0901","2010","Value","non_eu_imports",591789102
"20469","0901","2010","Value","domestic_production",6770650
"20470","0901","2010","Value","total_imports",979630546
"20471","0901","2010","Value","total_exports",1521643104
"20472","0901","2010","Value","apparent_consumption",-535241908
"20473","0901","2011","Mass","eu_exports",22645747
"20474","0901","2011","Mass","eu_imports",71000550
"20475","0901","2011","Mass","non_eu_exports",10107692
"20476","0901","2011","Mass","non_eu_imports",15969042
"20477","0901","2011","Mass","domestic_production",4962804
"20478","0901","2011","Mass","total_imports",86969592
"20479","0901","2011","Mass","total_exports",32753439
"20480","0901","2011","Mass","apparent_consumption",59178957
"20481","0901","2011","Units","eu_exports",20190874
"20482","0901","2011","Units","eu_imports",20661894
"20483","0901","2011","Units","non_eu_exports",96561122
"20484","0901","2011","Units","non_eu_imports",27301607
"20485","0901","2011","Units","domestic_production",149831368
"20486","0901","2011","Units","total_imports",47963501
"20487","0901","2011","Units","total_exports",116751996
"20488","0901","2011","Units","apparent_consumption",81042873
"20489","0901","2011","Value","eu_exports",768749205
"20490","0901","2011","Value","eu_imports",444487989
"20491","0901","2011","Value","non_eu_exports",936990641
"20492","0901","2011","Value","non_eu_imports",926529970
"20493","0901","2011","Value","domestic_production",7552987
"20494","0901","2011","Value","total_imports",1371017959
"20495","0901","2011","Value","total_exports",1705739846
"20496","0901","2011","Value","apparent_consumption",-327168900
"20497","0901","2012","Mass","eu_exports",13851028
"20498","0901","2012","Mass","eu_imports",40904272
"20499","0901","2012","Mass","non_eu_exports",10050563
"20500","0901","2012","Mass","non_eu_imports",15433241
"20501","0901","2012","Mass","domestic_production",4077612
"20502","0901","2012","Mass","total_imports",56337513
"20503","0901","2012","Mass","total_exports",23901591
"20504","0901","2012","Mass","apparent_consumption",36513534
"20505","0901","2012","Units","eu_exports",17532435
"20506","0901","2012","Units","eu_imports",19818259
"20507","0901","2012","Units","non_eu_exports",93681122
"20508","0901","2012","Units","non_eu_imports",27270397
"20509","0901","2012","Units","domestic_production",159280753
"20510","0901","2012","Units","total_imports",47088656
"20511","0901","2012","Units","total_exports",111213557
"20512","0901","2012","Units","apparent_consumption",95155852
"20513","0901","2012","Value","eu_exports",712930411
"20514","0901","2012","Value","eu_imports",503667501
"20515","0901","2012","Value","non_eu_exports",999194309
"20516","0901","2012","Value","non_eu_imports",842322782
"20517","0901","2012","Value","domestic_production",7916188
"20518","0901","2012","Value","total_imports",1345990283
"20519","0901","2012","Value","total_exports",1712124720
"20520","0901","2012","Value","apparent_consumption",-358218249
"20521","0901","2013","Mass","eu_exports",15182904
"20522","0901","2013","Mass","eu_imports",30962623
"20523","0901","2013","Mass","non_eu_exports",10271588
"20524","0901","2013","Mass","non_eu_imports",18658835
"20525","0901","2013","Mass","domestic_production",3375802
"20526","0901","2013","Mass","total_imports",49621458
"20527","0901","2013","Mass","total_exports",25454492
"20528","0901","2013","Mass","apparent_consumption",27542768
"20529","0901","2013","Units","eu_exports",17553478
"20530","0901","2013","Units","eu_imports",17452732
"20531","0901","2013","Units","non_eu_exports",110591710
"20532","0901","2013","Units","non_eu_imports",38309180
"20533","0901","2013","Units","domestic_production",199670581
"20534","0901","2013","Units","total_imports",55761912
"20535","0901","2013","Units","total_exports",128145188
"20536","0901","2013","Units","apparent_consumption",127287305
"20537","0901","2013","Value","eu_exports",732923215
"20538","0901","2013","Value","eu_imports",565516190
"20539","0901","2013","Value","non_eu_exports",1082125945
"20540","0901","2013","Value","non_eu_imports",869758718
"20541","0901","2013","Value","domestic_production",8186964
"20542","0901","2013","Value","total_imports",1435274908
"20543","0901","2013","Value","total_exports",1815049160
"20544","0901","2013","Value","apparent_consumption",-371587288
"20545","0901","2014","Mass","eu_exports",14610219
"20546","0901","2014","Mass","eu_imports",25097922
"20547","0901","2014","Mass","non_eu_exports",10104813
"20548","0901","2014","Mass","non_eu_imports",19024135
"20549","0901","2014","Mass","domestic_production",2939196
"20550","0901","2014","Mass","total_imports",44122057
"20551","0901","2014","Mass","total_exports",24715032
"20552","0901","2014","Mass","apparent_consumption",22346221
"20553","0901","2014","Units","eu_exports",23675862
"20554","0901","2014","Units","eu_imports",19085131
"20555","0901","2014","Units","non_eu_exports",55316108
"20556","0901","2014","Units","non_eu_imports",36880381
"20557","0901","2014","Units","domestic_production",189890217
"20558","0901","2014","Units","total_imports",55965512
"20559","0901","2014","Units","total_exports",78991970
"20560","0901","2014","Units","apparent_consumption",166863759
"20561","0901","2014","Value","eu_exports",770289590
"20562","0901","2014","Value","eu_imports",590009607
"20563","0901","2014","Value","non_eu_exports",1077057173
"20564","0901","2014","Value","non_eu_imports",780600020
"20565","0901","2014","Value","domestic_production",7787759
"20566","0901","2014","Value","total_imports",1370609627
"20567","0901","2014","Value","total_exports",1847346763
"20568","0901","2014","Value","apparent_consumption",-468949377
"20569","0901","2015","Mass","eu_exports",71579159
"20570","0901","2015","Mass","eu_imports",22525788
"20571","0901","2015","Mass","non_eu_exports",11012365
"20572","0901","2015","Mass","non_eu_imports",21406745
"20573","0901","2015","Mass","domestic_production",3306418
"20574","0901","2015","Mass","total_imports",43932533
"20575","0901","2015","Mass","total_exports",82591524
"20576","0901","2015","Mass","apparent_consumption",-35352573
"20577","0901","2015","Units","eu_exports",53738491
"20578","0901","2015","Units","eu_imports",25222242
"20579","0901","2015","Units","non_eu_exports",88681480
"20580","0901","2015","Units","non_eu_imports",45440752
"20581","0901","2015","Units","domestic_production",244738367
"20582","0901","2015","Units","total_imports",70662994
"20583","0901","2015","Units","total_exports",142419971
"20584","0901","2015","Units","apparent_consumption",172981390
"20585","0901","2015","Value","eu_exports",853590433
"20586","0901","2015","Value","eu_imports",581253198
"20587","0901","2015","Value","non_eu_exports",1098087831
"20588","0901","2015","Value","non_eu_imports",861880115
"20589","0901","2015","Value","domestic_production",7893417
"20590","0901","2015","Value","total_imports",1443133313
"20591","0901","2015","Value","total_exports",1951678264
"20592","0901","2015","Value","apparent_consumption",-500651534
"20593","0901","2016","Mass","eu_exports",65497311
"20594","0901","2016","Mass","eu_imports",22521400
"20595","0901","2016","Mass","non_eu_exports",11423784
"20596","0901","2016","Mass","non_eu_imports",22417069
"20597","0901","2016","Mass","domestic_production",2240772
"20598","0901","2016","Mass","total_imports",44938469
"20599","0901","2016","Mass","total_exports",76921095
"20600","0901","2016","Mass","apparent_consumption",-29741854
"20601","0901","2016","Units","eu_exports",50540317
"20602","0901","2016","Units","eu_imports",26254576
"20603","0901","2016","Units","non_eu_exports",64400124
"20604","0901","2016","Units","non_eu_imports",22605589
"20605","0901","2016","Units","domestic_production",236812907
"20606","0901","2016","Units","total_imports",48860165
"20607","0901","2016","Units","total_exports",114940441
"20608","0901","2016","Units","apparent_consumption",170732631
"20609","0901","2016","Value","eu_exports",892821867
"20610","0901","2016","Value","eu_imports",672715226
"20611","0901","2016","Value","non_eu_exports",1125804525
"20612","0901","2016","Value","non_eu_imports",913132063
"20613","0901","2016","Value","domestic_production",7733564
"20614","0901","2016","Value","total_imports",1585847289
"20615","0901","2016","Value","total_exports",2018626392
"20616","0901","2016","Value","apparent_consumption",-425045539
"20617","0901","2017","Mass","eu_exports",69513848
"20618","0901","2017","Mass","eu_imports",24083604
"20619","0901","2017","Mass","non_eu_exports",15017645
"20620","0901","2017","Mass","non_eu_imports",23973063
"20621","0901","2017","Mass","domestic_production",1936032
"20622","0901","2017","Mass","total_imports",48056667
"20623","0901","2017","Mass","total_exports",84531493
"20624","0901","2017","Mass","apparent_consumption",-34538794
"20625","0901","2017","Units","eu_exports",58906052
"20626","0901","2017","Units","eu_imports",34570612
"20627","0901","2017","Units","non_eu_exports",42477699
"20628","0901","2017","Units","non_eu_imports",41565867
"20629","0901","2017","Units","domestic_production",149150192
"20630","0901","2017","Units","total_imports",76136479
"20631","0901","2017","Units","total_exports",101383751
"20632","0901","2017","Units","apparent_consumption",123902920
"20633","0901","2017","Value","eu_exports",1378836134
"20634","0901","2017","Value","eu_imports",1101841222
"20635","0901","2017","Value","non_eu_exports",1927916433
"20636","0901","2017","Value","non_eu_imports",1242084790
"20637","0901","2017","Value","domestic_production",8419269
"20638","0901","2017","Value","total_imports",2343926012
"20639","0901","2017","Value","total_exports",3306752567
"20640","0901","2017","Value","apparent_consumption",-954407286
"20641","0901","2018","Mass","eu_exports",66170084
"20642","0901","2018","Mass","eu_imports",36690961
"20643","0901","2018","Mass","non_eu_exports",14762250
"20644","0901","2018","Mass","non_eu_imports",23259421
"20645","0901","2018","Mass","domestic_production",2043656
"20646","0901","2018","Mass","total_imports",59950382
"20647","0901","2018","Mass","total_exports",80932334
"20648","0901","2018","Mass","apparent_consumption",-18938296
"20649","0901","2018","Units","eu_exports",54878748
"20650","0901","2018","Units","eu_imports",37010783
"20651","0901","2018","Units","non_eu_exports",33177738
"20652","0901","2018","Units","non_eu_imports",40648500
"20653","0901","2018","Units","domestic_production",150751957
"20654","0901","2018","Units","total_imports",77659283
"20655","0901","2018","Units","total_exports",88056486
"20656","0901","2018","Units","apparent_consumption",140354754
"20657","0901","2018","Value","eu_exports",1423793275
"20658","0901","2018","Value","eu_imports",1218060630
"20659","0901","2018","Value","non_eu_exports",1894189060
"20660","0901","2018","Value","non_eu_imports",1308265097
"20661","0901","2018","Value","domestic_production",8166947
"20662","0901","2018","Value","total_imports",2526325727
"20663","0901","2018","Value","total_exports",3317982335
"20664","0901","2018","Value","apparent_consumption",-783489661
"20665","0901","2019","Mass","eu_exports",26757632
"20666","0901","2019","Mass","eu_imports",53009579
"20667","0901","2019","Mass","non_eu_exports",13332876
"20668","0901","2019","Mass","non_eu_imports",23876884
"20669","0901","2019","Mass","domestic_production",2175912
"20670","0901","2019","Mass","total_imports",76886463
"20671","0901","2019","Mass","total_exports",40090508
"20672","0901","2019","Mass","apparent_consumption",38971867
"20673","0901","2019","Units","eu_exports",47700464
"20674","0901","2019","Units","eu_imports",40039753
"20675","0901","2019","Units","non_eu_exports",32609888
"20676","0901","2019","Units","non_eu_imports",32151595
"20677","0901","2019","Units","domestic_production",177544445
"20678","0901","2019","Units","total_imports",72191348
"20679","0901","2019","Units","total_exports",80310352
"20680","0901","2019","Units","apparent_consumption",169425441
"20681","0901","2019","Value","eu_exports",1444259140
"20682","0901","2019","Value","eu_imports",1264597950
"20683","0901","2019","Value","non_eu_exports",2027006975
"20684","0901","2019","Value","non_eu_imports",1513264546
"20685","0901","2019","Value","domestic_production",8701254
"20686","0901","2019","Value","total_imports",2777862496
"20687","0901","2019","Value","total_exports",3471266115
"20688","0901","2019","Value","apparent_consumption",-684702365
"20689","0901","2020","Mass","eu_exports",31289089
"20690","0901","2020","Mass","eu_imports",45751898
"20691","0901","2020","Mass","non_eu_exports",15441855
"20692","0901","2020","Mass","non_eu_imports",32332874
"20693","0901","2020","Mass","domestic_production",2520544
"20694","0901","2020","Mass","total_imports",78084772
"20695","0901","2020","Mass","total_exports",46730944
"20696","0901","2020","Mass","apparent_consumption",33874372
"20697","0901","2020","Units","eu_exports",71871770
"20698","0901","2020","Units","eu_imports",76081173
"20699","0901","2020","Units","non_eu_exports",34021813
"20700","0901","2020","Units","non_eu_imports",378203363
"20701","0901","2020","Units","domestic_production",150440021
"20702","0901","2020","Units","total_imports",454284536
"20703","0901","2020","Units","total_exports",105893583
"20704","0901","2020","Units","apparent_consumption",498830974
"20705","0901","2020","Value","eu_exports",1725312337
"20706","0901","2020","Value","eu_imports",1625513737
"20707","0901","2020","Value","non_eu_exports",2606537706
"20708","0901","2020","Value","non_eu_imports",2001108041
"20709","0901","2020","Value","domestic_production",7366061
"20710","0901","2020","Value","total_imports",3626621778
"20711","0901","2020","Value","total_exports",4331850043
"20712","0901","2020","Value","apparent_consumption",-697862204
"20713","0901","2021","Mass","eu_exports",19671304
"20714","0901","2021","Mass","eu_imports",27737440
"20715","0901","2021","Mass","non_eu_exports",16735817
"20716","0901","2021","Mass","non_eu_imports",33300489
"20717","0901","2021","Mass","domestic_production",0
"20718","0901","2021","Mass","total_imports",61037929
"20719","0901","2021","Mass","total_exports",36407121
"20720","0901","2021","Mass","apparent_consumption",24630808
"20721","0901","2021","Units","eu_exports",46069139
"20722","0901","2021","Units","eu_imports",94565273
"20723","0901","2021","Units","non_eu_exports",41663579
"20724","0901","2021","Units","non_eu_imports",243489519
"20725","0901","2021","Units","domestic_production",0
"20726","0901","2021","Units","total_imports",338054792
"20727","0901","2021","Units","total_exports",87732718
"20728","0901","2021","Units","apparent_consumption",250322074
"20729","0901","2021","Value","eu_exports",2120144931
"20730","0901","2021","Value","eu_imports",1433655580
"20731","0901","2021","Value","non_eu_exports",3002545452
"20732","0901","2021","Value","non_eu_imports",1865646473
"20733","0901","2021","Value","domestic_production",0
"20734","0901","2021","Value","total_imports",3299302053
"20735","0901","2021","Value","total_exports",5122690383
"20736","0901","2021","Value","apparent_consumption",-1823388330
"20737","0902","2000","Mass","eu_exports",9870
"20738","0902","2000","Mass","eu_imports",198736
"20739","0902","2000","Mass","non_eu_exports",95022
"20740","0902","2000","Mass","non_eu_imports",203695
"20741","0902","2000","Mass","domestic_production",0
"20742","0902","2000","Mass","total_imports",402431
"20743","0902","2000","Mass","total_exports",104892
"20744","0902","2000","Mass","apparent_consumption",297539
"20745","0902","2000","Units","eu_exports",0
"20746","0902","2000","Units","eu_imports",0
"20747","0902","2000","Units","non_eu_exports",0
"20748","0902","2000","Units","non_eu_imports",0
"20749","0902","2000","Units","domestic_production",0
"20750","0902","2000","Units","total_imports",0
"20751","0902","2000","Units","total_exports",0
"20752","0902","2000","Units","apparent_consumption",0
"20753","0902","2000","Value","eu_exports",550887
"20754","0902","2000","Value","eu_imports",4353044
"20755","0902","2000","Value","non_eu_exports",5492306
"20756","0902","2000","Value","non_eu_imports",977224
"20757","0902","2000","Value","domestic_production",0
"20758","0902","2000","Value","total_imports",5330268
"20759","0902","2000","Value","total_exports",6043193
"20760","0902","2000","Value","apparent_consumption",-712925
"20761","0902","2001","Mass","eu_exports",28389
"20762","0902","2001","Mass","eu_imports",305227
"20763","0902","2001","Mass","non_eu_exports",32400
"20764","0902","2001","Mass","non_eu_imports",291046
"20765","0902","2001","Mass","domestic_production",0
"20766","0902","2001","Mass","total_imports",596273
"20767","0902","2001","Mass","total_exports",60789
"20768","0902","2001","Mass","apparent_consumption",535484
"20769","0902","2001","Units","eu_exports",0
"20770","0902","2001","Units","eu_imports",0
"20771","0902","2001","Units","non_eu_exports",0
"20772","0902","2001","Units","non_eu_imports",0
"20773","0902","2001","Units","domestic_production",0
"20774","0902","2001","Units","total_imports",0
"20775","0902","2001","Units","total_exports",0
"20776","0902","2001","Units","apparent_consumption",0
"20777","0902","2001","Value","eu_exports",691375
"20778","0902","2001","Value","eu_imports",4542268
"20779","0902","2001","Value","non_eu_exports",4600711
"20780","0902","2001","Value","non_eu_imports",1224349
"20781","0902","2001","Value","domestic_production",0
"20782","0902","2001","Value","total_imports",5766617
"20783","0902","2001","Value","total_exports",5292086
"20784","0902","2001","Value","apparent_consumption",474531
"20785","0902","2002","Mass","eu_exports",73976
"20786","0902","2002","Mass","eu_imports",252577
"20787","0902","2002","Mass","non_eu_exports",34224
"20788","0902","2002","Mass","non_eu_imports",540758
"20789","0902","2002","Mass","domestic_production",0
"20790","0902","2002","Mass","total_imports",793335
"20791","0902","2002","Mass","total_exports",108200
"20792","0902","2002","Mass","apparent_consumption",685135
"20793","0902","2002","Units","eu_exports",0
"20794","0902","2002","Units","eu_imports",0
"20795","0902","2002","Units","non_eu_exports",0
"20796","0902","2002","Units","non_eu_imports",0
"20797","0902","2002","Units","domestic_production",0
"20798","0902","2002","Units","total_imports",0
"20799","0902","2002","Units","total_exports",0
"20800","0902","2002","Units","apparent_consumption",0
"20801","0902","2002","Value","eu_exports",616839
"20802","0902","2002","Value","eu_imports",3517450
"20803","0902","2002","Value","non_eu_exports",1784990
"20804","0902","2002","Value","non_eu_imports",1818134
"20805","0902","2002","Value","domestic_production",0
"20806","0902","2002","Value","total_imports",5335584
"20807","0902","2002","Value","total_exports",2401829
"20808","0902","2002","Value","apparent_consumption",2933755
"20809","0902","2003","Mass","eu_exports",82182
"20810","0902","2003","Mass","eu_imports",263408
"20811","0902","2003","Mass","non_eu_exports",42898
"20812","0902","2003","Mass","non_eu_imports",711847
"20813","0902","2003","Mass","domestic_production",0
"20814","0902","2003","Mass","total_imports",975255
"20815","0902","2003","Mass","total_exports",125080
"20816","0902","2003","Mass","apparent_consumption",850175
"20817","0902","2003","Units","eu_exports",0
"20818","0902","2003","Units","eu_imports",0
"20819","0902","2003","Units","non_eu_exports",0
"20820","0902","2003","Units","non_eu_imports",0
"20821","0902","2003","Units","domestic_production",0
"20822","0902","2003","Units","total_imports",0
"20823","0902","2003","Units","total_exports",0
"20824","0902","2003","Units","apparent_consumption",0
"20825","0902","2003","Value","eu_exports",694923
"20826","0902","2003","Value","eu_imports",5925295
"20827","0902","2003","Value","non_eu_exports",2601935
"20828","0902","2003","Value","non_eu_imports",2395502
"20829","0902","2003","Value","domestic_production",0
"20830","0902","2003","Value","total_imports",8320797
"20831","0902","2003","Value","total_exports",3296858
"20832","0902","2003","Value","apparent_consumption",5023939
"20833","0902","2004","Mass","eu_exports",152435
"20834","0902","2004","Mass","eu_imports",388200
"20835","0902","2004","Mass","non_eu_exports",17286
"20836","0902","2004","Mass","non_eu_imports",762851
"20837","0902","2004","Mass","domestic_production",0
"20838","0902","2004","Mass","total_imports",1151051
"20839","0902","2004","Mass","total_exports",169721
"20840","0902","2004","Mass","apparent_consumption",981330
"20841","0902","2004","Units","eu_exports",0
"20842","0902","2004","Units","eu_imports",0
"20843","0902","2004","Units","non_eu_exports",0
"20844","0902","2004","Units","non_eu_imports",0
"20845","0902","2004","Units","domestic_production",0
"20846","0902","2004","Units","total_imports",0
"20847","0902","2004","Units","total_exports",0
"20848","0902","2004","Units","apparent_consumption",0
"20849","0902","2004","Value","eu_exports",1290983
"20850","0902","2004","Value","eu_imports",7548901
"20851","0902","2004","Value","non_eu_exports",688293
"20852","0902","2004","Value","non_eu_imports",3406634
"20853","0902","2004","Value","domestic_production",0
"20854","0902","2004","Value","total_imports",10955535
"20855","0902","2004","Value","total_exports",1979276
"20856","0902","2004","Value","apparent_consumption",8976259
"20857","0902","2005","Mass","eu_exports",191088
"20858","0902","2005","Mass","eu_imports",290459
"20859","0902","2005","Mass","non_eu_exports",7904
"20860","0902","2005","Mass","non_eu_imports",644653
"20861","0902","2005","Mass","domestic_production",0
"20862","0902","2005","Mass","total_imports",935112
"20863","0902","2005","Mass","total_exports",198992
"20864","0902","2005","Mass","apparent_consumption",736120
"20865","0902","2005","Units","eu_exports",0
"20866","0902","2005","Units","eu_imports",0
"20867","0902","2005","Units","non_eu_exports",0
"20868","0902","2005","Units","non_eu_imports",0
"20869","0902","2005","Units","domestic_production",0
"20870","0902","2005","Units","total_imports",0
"20871","0902","2005","Units","total_exports",0
"20872","0902","2005","Units","apparent_consumption",0
"20873","0902","2005","Value","eu_exports",1437277
"20874","0902","2005","Value","eu_imports",5340041
"20875","0902","2005","Value","non_eu_exports",382969
"20876","0902","2005","Value","non_eu_imports",3909346
"20877","0902","2005","Value","domestic_production",0
"20878","0902","2005","Value","total_imports",9249387
"20879","0902","2005","Value","total_exports",1820246
"20880","0902","2005","Value","apparent_consumption",7429141
"20881","0902","2006","Mass","eu_exports",241651
"20882","0902","2006","Mass","eu_imports",387691
"20883","0902","2006","Mass","non_eu_exports",6722
"20884","0902","2006","Mass","non_eu_imports",772938
"20885","0902","2006","Mass","domestic_production",0
"20886","0902","2006","Mass","total_imports",1160629
"20887","0902","2006","Mass","total_exports",248373
"20888","0902","2006","Mass","apparent_consumption",912256
