brand,price,title
,319,"Lenovo Miix 510-12IKB Tablet 80XE, Intel Core i5-7200U - 2.5 GHz, 8GB, 256GB SSD"
Apple,239.99,Apple iPad 6th Gen A1954 (WiFi + Cellular Unlocked) 128GB Space Gray (Very Good)
Apple,689.99,"Apple iPad Pro 3 (2021) 11"" 128GB 256GB 512GB All Colors (WiFi or Cellular)"
Apple,399.99,Apple iPad Air 4th Gen 64GB Green WiFi Very Good Condition
,319,"HP Elite x2 1012 G2 Tablet PC, Intel Core i5-7300U - 2.6GHz, 8GB, 256GB SSD"
Microsoft,1029.99,Microsoft Surface Pro 8 - Core i5 16GB RAM 256GB SSD Wi-Fi Platinum - Excellent
Apple,149.97,"Apple iPad Air 2 (2nd Gen) 16GB Wi-Fi Cellular Unlocked 9.7"" (2014) - Very Good"
Apple,114.99,Apple iPad Air A1474 (WiFi) 32GB Space Gray (Good)
Apple,391.49,Apple iPad 8 (2020) - 128GB - All Colors - 4G (Unlocked) - Very Good Condition
Apple,74.99,Apple iPad 2 A1395 (WiFi) 16GB Black iOS 9.3.6 (Very Good)
Apple,265.17,Apple iPad Mini 3 16GB 32GB 64GB 128GB All Colors WiFi + Cellular - Excellent
,749,"Samsung Galaxy Tab S2 SM-T819 9,7"" 3GB 32GB LTE Black Android"
Apple,229.99,Apple iPad 5th Gen A1823 (WiFi + Cellular Unlocked) 128GB Space Gray (Excellent)
Apple,179.99,Apple iPad Pro 9.7 (2016) - 32GB - All Colors - Wi-Fi Only - Excellent 
Apple,949,"Apple iPad Pro 12.9-inch 5th Gen. 512GB, Wi-Fi, Silver - Excellent"
,539,"Microsoft Surface Pro 6 / i5-8350U, 8 GB RAM, 256 GB SSD"
Samsung,84.99,"Samsung Galaxy Tab E 8"" SM-T377T 16GB 4G LTE T-Mobile Locked Tablet Very Good"
Samsung,759.99,Samsung Galaxy Tab S8 Ultra 256GB Graphite WiFi Very Good Condition
Apple,369.97,"Apple iPad Pro 2 (2nd Gen) 256GB Wi-Fi 12.9"" Gold Gray Silver (2017) - Good"
Apple,369.99,Apple iPad 9th Gen 2021 | 64GB Space Gray | Wifi + Cellular Unlocked | Excellent
Apple,1500,Apple iPad Mini 4 - 16GB 32GB 64GB 128GB - All Colors - Very Good Condition
Apple,353.57,"Apple iPad Pro (2015) 12.9"" 32GB 128GB 256GB Gray Silver Gold WiFi or Cellular"
Apple,409.97,"Apple iPad Pro 2 (2nd Gen) 512GB WiFi Cellular Unlocked 12.9"" (2017) - Very Good"
Apple,299.99,Apple iPad Pro 10.5-inch 64GB Space Gray Wi-Fi Only excellent Apple Box
Samsung,649.99,Samsung Galaxy Tab S8 Ultra 128GB Graphite WiFi Very Good Condition
Apple,239.99,Apple iPad 6th Gen A1954 (WiFi + Cellular Unlocked) 128GB Silver (Very Good)
,209,"Apple iPad Air 2 Cellular A1567 A8 9,7"" 2GB 64GB Space Gray A-Ware iOS"
Microsoft,374.14,"Microsoft Surface Pro 12.3"" M3-7Y30 4GB RAM 128GB SSD Window 10"
Samsung,228.59,"Samsung Galaxy Tab A (2020) - 32GB - 8.4"" - Mocha - Wi-Fi + 4G (AT&T) -Very Good"
Apple,739.99,Apple iPad Pro 11-inch (3rd Gen.) 256GB Silver WiFi Excellent Condition
,122,Apple iPad 2.Generation 32GB Wi-Fi Schwarz-Silber<wbr/>! TOP ZUSTAND! Einwandfrei! OVP
Samsung,89.99,"Samsung Galaxy Tab E T378V 32GB 8"" 4G LTE Verizon + Unlocked GSM Tablet Good"
Apple,419.99,Apple iPad Mini 6 64GB Grey WiFi Excellent Condition
Microsoft,458.99,Microsoft Surface Pro 6 - Core i5 - 256GB (8GB RAM) - Wi-Fi - Black - Good
Samsung,125.96,"Samsung Galaxy Tab A 10.5"" SM-T597P 32GB WiFi + Sprint Blue Good (BHR)"
,1899,Apple iPad 7 Cellular A2198 A10 3GB 32GB 1620x2160 LTE Space Gray iOS
Apple,249.99,Apple iPad 6th Gen A1954 (WiFi + Cellular Unlocked) 128GB Space Gray (Excellent)
Apple,229.99,"Apple iPad 6th Gen Wi-Fi, 9.7 Space Gray Supports apple pencil Cellular unlocked"
Apple,152.95,"Apple iPad Air 2 9.7"" 16GB Space Gray A1566 MGL12LL/A Wi-Fi Only Excellent (BHR)"
Apple,179,"Apple iPad Air 2, 64GB, Space Gray, Wi-Fi +4G Unlocked, 9.7-inch Retina"
Apple,134.96,Apple iPad Air 2 9.7 Space Gray 16GB A1567 WiFi + Cellular Clean ESN Good (JF)
Apple,179.99,"Apple iPad Air 2, 64GB, Space Gray, Wi-Fi Only, 9.7-inch Retina"
Microsoft,249.95,Microsoft Surface Pro (5th Gen) 1796 - 2017 DEVICE ONLY Good
Apple,389.99,Apple iPad 9 256GB Grey Unlocked Excellent Condition
Apple,139.99,Apple iPad 5th Generation 32GB Silver Unlocked Very Good Condition
Samsung,134.96,"Samsung Galaxy Tab A 10.5"" SM-T597P 32GB WiFi + Sprint Blue Excellent (BHR)"
Apple,229.99,Apple iPad Air 2 A1567 (WiFi + Cellular Unlocked) 128GB Space Gray (Very Good)
Samsung,114.99,"Samsung Galaxy Tab A7 Lite 8.7"" (32GB, 3GB, Wi-Fi + 4G LTE) GSM Unlocked T227U"
Apple,170.95,"Apple iPad Air 2 9.7"" Space Gray 64GB A1567 WiFi + Cellular Verizon Good (AMX)"
Apple,199.99,"Apple iPad Air 2 64GB, Wi-Fi + 4G (Unlocked), 9.7"" - Space Gray (MH2M2LL/A)"
Samsung,219.99,Samsung Galaxy Tab S5e 10.5 T727V (WiFi/Verizon) 64GB Silver (Excellent)
Apple,479.99,Apple iPad Air 4th Gen 64GB Sky Blue WiFi Excellent Condition
Apple,329.99,Apple iPad Mini 5 64GB Gold WiFi Excellent Condition
,132,Apple iPad Mini 32GB Wi-Fi Weiß/Silber! TOP ZUSTAND! Einwandfrei! OVP! 
Apple,149.97,"Apple iPad Air 2 (2nd Gen) 32GB Wi-Fi 9.7"" Gold Silver Gray (2014) - Very Good"
,192,Samsung Galaxy Note 10.1 2014 16GB SM-P600 Schwarz! Neuwertig! Einwandfrei!
,319,"HP Elite x2 1012 G2 Tablet PC, Intel Core i5-7200U - 2.5GHz, 8GB, 256GB SSD"
Apple,239.99,Apple iPad 7th Generation 32GB Space Gray WiFi Very Good Condition
Apple,129.99,Apple iPad 5th Generation 32GB Space Gray Unlocked Good Condition
Apple,301.49,Apple iPad Mini 5th Gen 2019 - 256GB - All Colors Wi-fi Only - Very Good
Apple,279,"Apple iPad 10.2-inch Retina, Space Gray, 32GB, Wi-Fi Only"
Apple,189.99,Apple iPad Air 2 A1566 (WiFi) 128GB Space Gray (Very Good)
Apple,188.95,"Apple iPad 6th Gen 32GB Space Gray 9.7"" A1893 MR7F2LL/A WiFi Only Good (PT)"
Samsung,228.77,"Samsung Galaxy Tab S5e T727V 10.5"" 64GB Silver Android (Verizon) - Excellent"
Apple,207.99,"Apple iPad Pro 9.7"" 32GB Space Gray Tablet (WiFi + Cellular) - Excellent"
Apple,309.99,Apple iPad Air (3rd Gen.) 256GB Gold Unlocked Very Good Condition
Samsung,79.99,"Samsung Galaxy Tab E T377A 16GB 8"" 4G LTE WiFi  AT&T+GSM Unlocked Tablet Good"
Apple,329.97,"Apple iPad Pro 2 (2nd Gen) 64GB Wi-Fi 12.9"" Gold Space Gray Silver (2017) - Good"
Apple,629.99,Apple iPad Pro 12.9-inch (4th Gen.) 128GB Space Gray WiFi Excellent Condition
Lenovo,179.99,"Lenovo Smart Tab M10 10.1"" 1920x1200 Octa-Core CPU 4GB 64GB Android 9 Pie"
Apple,399.99,"Apple iPad Pro 10.5"" 2nd Gen 64GB 256GB 512GB WiFi + Cellular - Good"
Apple,330.99,Apple iPad Pro 1st Gen. 128GB Wi-Fi 9.7in - Space Gray
Samsung,99.99,"Samsung Galaxy Tab A 8.4"" 32G SM-T307U Mocha  Tablet AT&T GSM Unlocked Very Good"
Samsung,199.99,"Samsung Galaxy Tab S4 10.5"" T837V (WiFi/Verizon) 64GB Black (Excellent)"
Apple,139.99,"Apple iPad Air 2 - 2014 |  16GB | 9.7"" | White Gold | Wi-Fi | A1566 | Very Good"
Apple,409.99,Apple iPad Mini 6 64GB Gold WiFi Very Good Condition
Apple,89.99,Apple iPad Air A1475 (WiFi + Cellular Unlocked) 16GB Space Gray (Good)
Microsoft,864.99,Microsoft Surface Pro 7 12.3 - Core i7 - 256GB 16GB RAM - Platinum - Excellent
Microsoft,439.63,"Microsoft Surface Pro 7 12.3"" TOUCH i3-1005G1 4 128GB SSD VDH-00001"
Apple,579.99,Apple iPad Pro 12.9-inch (4th Gen.) 128GB Space Gray Unlocked Good Condition
Apple,409.99,"Apple iPad 9th Gen. 64GB, Wi-Fi + 5G (Unlocked), 10.2 in - Excellent Refurbished"
,249,"Microsoft Surface Pro 3 Tablet, Intel Core i5-4300U - 1.9GHz, 4GB, 128GB SSD"
Samsung,114.99,Samsung Galaxy Tab SM-T307U 32GB - Wi-Fi +4G (Sprint Unlocked) - Gray - Good
Apple,242.99,Apple iPad 8 (2020) - 32GB - All Colors - 4G (Unlocked) - Good Condition
Apple,477.89,Apple iPad Air 4 (2020) - 64GB - All Colors - Wi-fi + 4G - Very Good Condition
Samsung,124.99,Samsung Galaxy Tab SM-T307U 32GB - Wi-Fi +4G (T-Mobile Unlocked) Gray - Good
Samsung,209.99,Samsung Galaxy Tab S5e SM-T727P-64GB-<wbr/>Wi-Fi+4G(Sprin<wbr/>t Unlocked) - Silver - Good
Apple,930,Apple Ipad Pro 12.9 3rd Gen - 1TB - Silver(Unlocke<wbr/>d) - Very Good Condition
Apple,683,Apple iPad Pro 11 Inch 2nd - 128GB 256GB 512GB 1TB - All Colors - Excellent
Samsung,134.99,"Samsung Galaxy Tab SM-T307U 32GB 8.4"" Wi-Fi+4G (Sprint Unlocked) - Excellent"
Apple,549.99,Apple iPad Pro 12.9-inch (3rd Gen) 256GB Space Gray Unlocked Very Good Condition
Apple,379.99,Apple iPad Pro 12.9 (1st Gen.) 256GB Gold Unlocked Excellent Condition
Apple,499.99,"Apple iPad 6th Gen. 128GB, Wi-Fi, 9.7in - Space Gray Supports apple pencil "
Microsoft,759.99,"Microsoft Surface Pro 7 12.3"" Tablet Core i5 8GB RAM 256GB SSD Black"
,79,"DELL Venue 7 - 3740 Tablet, Intel Atom Z3460 - 1.6 GHz, 1GB, 16GB, WiFi *4G-LTE*"
Apple,159.97,"Apple iPad Air 2 (2nd Gen) 64GB Wi-Fi 9.7"" Gold Silver Gray (2014) - Very Good"
Apple,319.99,Apple iPad 8th Generation 128GB Silver WiFi Excellent Condition
,249,"HP Pro X2 612 G1 Tablet PC, Intel Core i3-4012Y, 1.5GHz, 4GB RAM, 128GB SSD"
Apple,179.99,Apple iPad Pro 9.7 (1st Gen) A1673 (WiFi + Cellular Unlocked) 32GB (Very Good)
,84.95,🔥 Lenovo Tab E7 8GB WiFi mit OVP Android 8.1.0 HD  Tablet Schwarz TB-710f ✅
Apple,1850,"Apple iPad 5th Gen 32GB, Wi-Fi, 9.7"" - Space Gray lot of 10 grade b"
Apple,379.99,Apple iPad Pro 12.9 (1st Gen.) 32GB 128GB 256GB Unlocked WiFi Excellent
,370,"Apple ipad pro 2017 ricondizionato 256gb 10,5"" wifi + cell space grey"
Samsung,207.97,"Samsung Galaxy Tab S5e T727V 10.5"" 64GB Silver Android WiFi +Verizon - Very Good"
Samsung,89.99,"Samsung Galaxy Tab - T387P - 32GB 8"" - Black - (Sprint Unlocked) - Excellent"
Samsung,89.99,"Samsung Galaxy Tab E T377V 16GB 8"" 4G LTE Verizon+Unlock<wbr/>ed GSM Tablet Excellent"
Lenovo,249.99,"Lenovo Yoga Tab 11 Tablet 11"" 2000x1200 Touch Helio 4GB 128GB Android 11 + Pen"
Apple,349.97,"Apple iPad Pro (1st Gen) 256GB Wi-Fi Cellular Unlocked 12.9"" (2015) - Excellent"
Apple,166.49,Apple iPad 6th Gen (2018) - 32GB - All Colors - Wi-Fi + 4G Unlocked - Very Good
Panasonic,799.99,PANASONIC TOUGHPAD FZ-G1 Tablet Intel i5-7300U 2.60GHZ 8GB 256GB WIFI/BT W10P
Apple,829,"Apple iPad Pro 12.9-inch 5th Gen. 256GB, Wi-Fi, Space Gray - Very Good"
Apple,359.97,"Apple iPad Pro 2 (2nd Gen) 64GB Wi-Fi 12.9"" Gold Gray Silver (2017) - Excellent"
Apple,255,Apple iPad 8 - 32GB 128GB - All Colors - Good Condition
Apple,899,Apple iPad Pro 12.9-inch 5th Gen. 128GB (Wi-Fi + 5G Cellular) Gray - Excellent
Apple,385,"Apple iPad Air 2 64 GB, Wi-Fi, 9.7in - Space Gray  lot of 2"
Microsoft,307.63,MICROSOFT SURFACE GO 2 10.5 FHD TOUCH PENTIUM 4425Y 8GB 128GB SSD STQ-00001
Apple,89.99,Apple iPad 3 A1416 (WiFi) 16GB Black (Excellent)
Apple,813.99,"Apple iPad Pro 3rd Gen 1TB 12.9"" - Unlocked - Wi-Fi + 4G - Silver (2018)"
Apple,161.95,Apple iPad Air 2 9.7 Space Gray 16GB A1567 WiFi + AT&T Clean ESN Very Good (AMX)
Apple,99.99,Apple iPad Air A1475 (WiFi + Cellular Unlocked) 16GB Space Gray (Very Good)
Apple,159.99,Apple iPad Mini 4 128GB Space Gray WiFi Very Good Condition
Microsoft,259.99,"Microsoft Surface Go 3 - 6500Y - 4GB, 64GB EMMC, Wi-Fi, Platinum - Very Good"
Apple,769.99,Apple iPad Pro 12.9-inch (5th Gen.) 128GB Space Gray Unlocked Good Condition
Samsung,124.99,"Samsung Galaxy Tab SM-T307U 32GB 8.4"" Wi-Fi+4G(Sprin<wbr/>t Unlocked)- Very Good"
Samsung,79.99,"Samsung Galaxy Tab - T387P - 32GB 8"" - Black - (Sprint Unlocked) Good"
Samsung,89.99,"Samsung Galaxy Tab E T377A 16GB 8""4G LTE WiFi AT&T+GSM Unlocked Tablet Very Good"
Microsoft,427.64,Microsoft Surface Pro 6 12.3 2736x1824 Touch i5-8250U 8 128GB SSD LGP-00001
,349,"Fujitsu STYLISTC R726 Tablet PC, Intel Core i5-6300U - 2.4GHz, 8GB, 256GB SSD"
Apple,450,Apple iPad Pro 11 Inch 1st - 64GB 256GB 512GB 1TB - All Colors - Good Condition
Apple,1038.96,"Apple iPad Air 3 10.5"" 64GB 256GB Gray Silver Gold WiFi or Cellular - Excellent"
Apple,339.97,"Apple iPad Pro (1st Gen) 256GB Wi-Fi 12.9"" Gray Silver Gold (2015) - Excellent"
Apple,289.99,Apple iPad 7th Generation 128GB Space Gray WiFi Very Good Condition
Apple,79.99,Apple iPad 3 A1416 (WiFi) 16GB Black (Very Good)
Samsung,99.99,"Samsung Galaxy Tab A T387V 32GB 8""4G Verizon+GSM Unlocked Black Tablet Excellent"
,399,"Lenovo ThinkPad X1 Tablet, Core m5-6Y54, 1.1 GHz, 8GB, 256GB SSD *LTE-4G & GPS*"
Apple,143.96,"Apple iPad Air 2 9.7"" Silver 16GB A1566 MGLW2LL/A Wi-Fi Only Very Good (BHR)"
Apple,825,Apple iPad Air 2 64GB Wi-Fi + 4G (Unlocked) Cellular (MH2M2LL/A) IOS 15 lot of 5
Apple,188.99,Apple iPad Pro 9.7 (2016) - 32GB - All Colors - Wi-Fi + 4G Unlocked - Excellent
Apple,179.97,"Apple iPad Air 2 (2nd Gen) 64GB Wi-Fi 9.7"" Gold Silver Gray (2014) - Excellent"
Apple,276.99,Apple iPad Pro (1st Gen.) 9.7in. 32GB Wi-Fi + Cellular Unlocked - Very Good
Apple,529.99,Apple iPad Pro 11-inch (2nd Gen.) 128GB Silver WiFi Very Good Condition
Apple,639.99,Apple iPad Pro 11-inch (3rd Gen.) 128GB Silver Unlocked Very Good Condition
Apple,829.99,Apple iPad Pro 11 2020 2nd Gen.128 256 512 1TB Gray Silver Very Good
Apple,299.97,"Apple iPad Pro (1st Gen) 128GB Wi-Fi 12.9"" Space Gray Silver Gold (2015) - Good"
Apple,1029.99,Apple iPad Pro 12.9-inch (5th Gen.) 512GB Silver Unlocked Excellent Condition
Apple,200,Apple iPad Pro 1st Gen - 32GB 128GB 256GB - All Colors - Good Condition
Samsung,729.99,Samsung Galaxy Tab S8 Ultra 256GB Graphite WiFi Good Condition
Apple,709.99,Apple iPad Pro 11-inch (3rd Gen.) 256GB Space Gray WiFi Very Good Condition
Microsoft,265.49,Microsoft Surface Pro 5 - Core i5 - 4GB 128GB - Wi-fi - Silver - Excellent
Apple,959.99,Apple iPad Pro 11 4th Gen 512GB Space Gray Unlocked Excellent Condition
Samsung,149.99,Samsung Galaxy Tab  10.1 SM-T517P 32GB (Sprint T-mobile Unlocked)  Excellent
Apple,1500,Apple iPad Mini 4 - 16GB 32GB 64GB 128GB - All Colors - Good Condition
Samsung,109.99,"Samsung Galaxy Tab S2 SM-T710 32GB, Wi-Fi, 8in - Black - Good"
Samsung,422.99,"Galaxy Tab S7 11.0"" - 512GB - Wi-Fi - Mystic Bronze - Unlocked - Very Good"
Apple,114.99,Apple iPad Air A1474 (WiFi) 32GB Silver (Good)
,499,"Panasonic ToughPad FZ-G1 MK3, Intel Core i5-5300U, 2.3GHz,4GB,128<wbr/>GB SSD"
,329,"HP Pro X2 612 G2 Tablet, Intel Core i5-7Y57 - 1.2GHz, 8GB, 256GB SSD*FINGERPRIN<wbr/>T"
Apple,196.99,Apple iPad Pro 9.7 (2016) - 128GB - All Colors - Wi-Fi Only - Good Condition 
Apple,189.99,Apple iPad 6th Gen A1954 (WiFi + Cellular Unlocked) 32GB Space Gray (Very Good)
Samsung,134.99,"Samsung Galaxy Tab SM-T307U 32GB 8.4"" Wi-Fi+4G(T-Mob<wbr/>ile Unlocked)- Very Good"
,249,"Robustes Zebra ET55RT (ME936) Tablet, Intel Atom Z3795 - 1.6GHz, 4GB, 64GB SSD"
Samsung,99.99,"Samsung Galaxy Tab E 8"" T377W 16GB Rogers + GSM Unlocked Tablet Excellent"
Apple,623.97,"Apple iPad Air 5 (2022) 10.9"" 64GB Blue (WiFi + Cellular Unlocked) - Very Good"
Apple,479.99,Apple iPad Air 4th Gen 64GB Silver Unlocked Very Good Condition
Apple,269.99,Apple iPad Mini 5 64GB Gold WiFi Good Condition
Apple,290,Apple iPad 7 - 32GB 128GB - All Colors - Good Condition
Samsung,139.99,Samsung Galaxy Tab SM-T597P 32GB - Blue Wi-Fi+Cellular<wbr/>(Sprint Unlocked)- Good
Apple,399.97,"Apple iPad Pro 2 (2nd Gen) 512GB Wi-Fi 12.9"" Gold Gray Silver (2017) - Very Good"
Apple,265.49,Apple iPad 8 (2020) - 32GB - All Colors - Wi-Fi Only - Excellent Condition
,269,"HP Elite x2 1012 G1 Tablet PC, Intel Core m5-6Y57 - 1.1GHz, 8GB, 256GB SSD"
Apple,149.97,"Apple iPad Air 2 (2nd Gen) 64GB Wi-Fi 9.7"" Gold Silver Space Gray (2014) - Good"
Apple,439.99,Apple iPad Air 4th Gen 64GB Rose Gold Unlocked Good Condition
Apple,579.99,Apple iPad Pro 11-inch 512GB Space Gray Unlocked Excellent Condition
Apple,659.99,Apple iPad Pro 12.9-inch (4th Gen.) 256GB Space Gray WiFi Excellent Condition
Samsung,84.99,Samsung Galaxy Tab 8.0 32GB-T387V - Black - (Sprint Unlocked) - Very Good
,112,Apple iPad 1.Generation 16GB Wi-Fi Schwarz/Silber<wbr/>! Gebraucht! TOP ZUSTAND! #45
Apple,1349.99,"Apple iPad Pro 6th Gen 12.9"" 2022 M2 - 512GB WiFi & Cellular 5G Unlocked -Silver"
Apple,579.99,Apple iPad Pro 11-inch (2nd Gen.) 128GB Space Gray Unlocked Very Good Condition
,134,Lenovo YOGA Tablet 10 B8000 16GB WLAN Silber! TOP ZUSTAND! Einwandfrei!
,749,"DELL Latitude 13 7350 2-in-1-System, Intel Core M-5Y71 - 1.2 GHz, 8GB, 256GB SSD"
Apple,109.99,Apple iPad 4 A1458 (WiFi) 32GB Black (Excellent)
Apple,1500,Apple iPad Pro 1st Gen - 32GB 128GB 256GB - All Colors - Very Good Condition
Microsoft,558.99,"Microsoft Surface Pro 7 12.3"" Black 2019 1.3GHz i7-1065G7 16GB 256GB SSD - Good"
,249,"HP Elite x2 1012 G1 Tablet PC, Intel Core m5-6Y57 - 1.1GHz, 8GB, 256GB SSD"
Apple,676.88,Apple iPad Pro 12.9 3rd Gen Tablet Wifi 64GB 256GB 512GB 1TB Very Good
Samsung,99.99,"Samsung Galaxy Tab A 8.4"" SM-T307U 32GB Mocha Tablet T-Mobile Locked Very Good"
Samsung,99.99,"Samsung Galaxy Tab A  8.0"" 2019 SM-T290 32GB Black WiFi Tablet Excellent"
Apple,613.57,"Apple iPad Air 5 (2021) 10.9"" 64GB Silver Tablet (WiFi + Cellular) - Very Good"
Apple,629.99,Apple iPad Pro 12.9-inch (4th Gen.) 256GB Space Gray Unlocked Good Condition
Apple,214.99,Apple iPad 6 6th Gen - 2018 Model - 32GB - 128GB - Wi-Fi - Cellular - Good
Apple,789.99,Apple iPad Pro 11 4th Gen 256GB Space Gray Unlocked Excellent Condition
Microsoft,382.49,"Microsoft Surface Pro 6 - Core i5 8GB RAM 128GB SSD 12.3"" Silver - Excellent"
Apple,279.99,"Apple iPad 7th Gen. 32GB, Wi-Fi + 4G (Unlocked), 10.2 in - Space Gray Good"
Apple,276.99,Apple iPad Pro (1st Gen.) 9.7in. 128GB WiFi Tablet - Very Good
Apple,909.99,Apple iPad Pro 12 9 6th Gen 128GB Silver Unlocked Excellent Condition
Apple,549.99,Apple iPad Air 5th Gen 64GB Pink WiFi - Excellent Condition
Nextbook,49.05,"Nextbook Ares 8L 8"" Intel Quad-Core Android Tablet (NXA8LTE116) - Verizon™¥"
Apple,161.99,Apple iPad Mini 3 - 128GB - All Colors - Wi-Fi Only - Good Condition
Samsung,84.99,"Samsung Galaxy Tab E T377A 16GB 8"" 4G LTE WiFi Locked to AT&T Tablet Excellent"
Apple,675.97,"Apple iPad Pro 2 11"" 128GB 256GB 512GB Gray Silver WiFi or Cellular - Very Good"
Microsoft,193.49,"Microsoft Surface Pro 3 - Core i7, 1.7GHz, 256GB 8GB, Wi-Fi, Silver - Very Good"
Microsoft,269.99,Microsoft Surface Pro 5 - Intel Core M3 - 4GB RAM 128GB - Wi-Fi - Silver - Good
Microsoft,259.99,Microsoft Surface Pro 3 (2014) i3-4020Y 4GB RAM 64GB SSD Silver (Excellent)
Apple,188.99,Apple iPad Mini 4 (2015) - 64GB - All Colors - Wi-fi + 4G Unlocked - Excellent
AT&T,94.99,"Apple iPad Mini 1st Generation 7.9"" - 16GB All Colors (Unlocked) Stock"
Apple,143.96,"Apple iPad Air 2 9.7"" 16GB Space Gray A1566 MGL12LL/A Wi-Fi Only Very Good (BHR)"
Apple,199.99,Apple iPad 6th Gen A1954 (WiFi + Cellular Unlocked) 32GB Space Gray (Excellent)
Apple,319.99,"Apple iPad 7th Gen. 32GB, Wi-Fi + 4G (Unlocked), 10.2 in - Space Gray Excellent"
Apple,79.99,Apple iPad 2 A1395 (WiFi) 16GB Black (Excellent)
,1199,"DELL Latitude 7210 Tablet, Intel Quad Core i5-10210U - 1.6GHz, 8GB, 256GB SSD"
,299,"HP Pro X2 612 G2 Tablet, Intel Core i5-7Y75 - 1.3GHz, 8GB, 256GB SSD*FINGERPRIN<wbr/>T"
Samsung,99.99,"Samsung Galaxy Tab A T387P 32GB 8"" 4G LTE Sprint GSM Unlocked Tablet Excellent"
Apple,258.95,"Apple iPad 32GB 9.7"" WiFi Tablet 6th Generation A1893 MR7G2LL/A iOS SPACE GRAY"
Samsung,129.99,"Samsung Galaxy Tab A7 Lite 8.7"" SMT227U 32GB Tablet Locked to T-Mobile Excellent"
Apple,148.45,"Apple iPad Air 2 9.7"" Silver 32GB A1566 MNV62LL/A Wi-Fi Only Very Good (BHR)"
,399,"DELL Latitude 12 7275 Tablet, Core m5-6Y57 - 1.1 GHz,4GB,128GB*<wbr/>LTE & 4K DISPLAY*"
,299,"HP Pro X2 612 G2 Tablet, Intel Core i5-7Y54 - 1.2GHz, 8GB, 128GB SSD*FINGERPRIN<wbr/>T"
Apple,89.99,Apple iPad 4 A1458 (WiFi) 16GB Black (Excellent)
Apple,749.99,Apple iPad Pro 11-inch (3rd Gen.) 512GB Space Gray WiFi Very Good Condition
Apple,103.49,Apple iPad Air 1st Gen - 64GB - Silver/Gray - Wi-Fi Only - Very Good Condition
Samsung,134.99,"Samsung Galaxy Tab - T587P 10.1"" 16GB -Black - (Sprint Unlocked) - Very Good"
NuVision,148.95,"NuVision Split 11 11.6"" 2-in-1 Tablet w/ Detachable Keyboard 32GB 4GB Ram Win10¥"
Apple,439,"Apple iPad Air 4th Gen. 10.9 in, 64GB, Wi-Fi Sky Blue A2316 - Good"
,299,"DELL Latitude 12 7275 Tablet, Intel Core m5-6Y57 - 1.1 GHz, 4GB, 128GB *Full HD*"
Apple,148.49,"Apple iPad Air 2 - 128GB - All Colors - Wi-Fi + 4G, Unlocked - Good Condition "
Apple,619.99,Apple iPad Pro 11-inch (2nd Gen.) 256GB Silver Unlocked Very Good Condition
Samsung,109.99,"Samsung Galaxy Tab A 8.4"" SM-T307U Mocha  Tablet AT&T GSM Unlocked Excellent"
Apple,400.49,Apple iPad Pro 2 - 512GB- 10.5in - All Colors - Wi-Fi Only - Very Good Condition
Apple,479.99,Apple iPad Pro 11-inch 256GB Space Gray Unlocked Good Condition
Samsung,204.99,"GOOD Samsung Galaxy Tab S5e T720 64GB, Wi-Fi, 10.5in Black"
Apple,218.49,"2018 - Apple iPad 6th Gen 9.7"" MR7K2LL/A 128GB & WiFi Only (Silver) - Excellent"
,319,"Microsoft Surface Pro 4 Tablet, Core i5-6300U - 2.4GHz, 4GB, 128GB SSD *WebCam*"
,139,Apple iPad 3.Generation 16GB Wi-Fi+Cellular<wbr/>(3G) Weiß! Ohne Simlock! TOP ZUSTAND!
,309,Microsoft Surface Go 128GB WLAN Silber! Gebraucht! TOP ZUSTAND! OVP! Win 10!
RCA,148.05,"RCA Cambio 12.2"" 2-in-1 Windows 10 Tablet w/ Keyboard 64GB HHD 2GB (W122SC24T2)™"
,122,Apple iPad 4 Gen. 16GB Wi-Fi Weiß/Silber! Gebraucht! TOP! Einwandfrei! OVP!
Apple,379.97,"Apple iPad Pro 2 (2nd Gen) 256GB Wi-Fi Cellular Unlocked 12.9"" (2017) - Good"
,112,Apple iPad Mini 16GB Wi-Fi Spacegrau! TOP ZUSTAND! Einwandfrei! #75-
,369,"DELL Latitude 12 7275 Tablet, Intel Core m5-6Y57 - 1.1 GHz, 4GB, 128GB *LTE-4G*"
Apple,169.97,"Apple iPad Air 2 (2nd Gen) 128GB Wi-Fi Cellular Unlocked 9.7"" (2014) - Good"
AT&T,89.99,"Apple iPad Mini 1st Generation 7.9"" - 16GB All Colors (Unlocked) Stock"
Samsung,124.99,"Samsung Galaxy Tab - T587P 10.1"" - 16GB - Black - (Sprint Unlocked) - Good"
Apple,179.99,"Apple iPad Air 2 64GB, Wi-Fi, 9.7in - Space Gray - Good"
,134,Apple iPad 2.Generation 16GB Wi-Fi+3G Schwarz! Gebraucht! Ohne Simlock!TOP! OVP!
,352,Microsoft Surface 3 128GB WLAN + 4G Silber! Gebraucht! +Type Station! TOP! OVP!
,122,Samsung Galaxy Tab A 2016 SM-T280 8GB WLAN Schwarz! TOP! ZUSTAND! OVP!
Apple,219.99,"Apple iPad 5th Gen Space Gray 9.7"" 128GB WiFi Tablet MP2H2LL/A A1823 - Grade B"
Apple,152.95,Apple iPad Air 2 9.7 Space Gray 16GB A1567 WiFi + AT&T Clean ESN Good (AMX)
,400,"Apple ipad ricondizionato 10,2"" 2020 128gb wifi space grey"
